LoF A12EJAY	0	19	14	0	15	0:16	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0
Lone91	0	12	6	1	1	0:05	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0
Lord Grinzold	0	293	238	32	154	1:38	32	5	1	0	0	0	78	1	16	8	0	0	14	1	0	0	0	0	0	0
LORD JUSNAH	0	186	82	25	134	0:59	16	2	1	1	0	0	27	0	4	2	0	0	9	0	0	0	0	0	0	0
LoRdZmAnZ94	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lost in Dawn	0	19	15	1	6	0:17	0	0	0	0	0	0	14	0	2	3	0	0	1	0	0	0	0	0	0	0
Lostboys3	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lrincon00	0	0	1	0	0	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ltbarnes123	1	6	1	2	0	0:06	1	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	1	0	0
Lucas2186	0	17	24	3	4	0:30	0	0	0	0	0	0	7	0	6	4	0	0	0	0	0	0	0	0	0	0
Luis Pita	0	131	116	21	40	1:45	9	0	0	0	0	0	18	5	9	3	1	0	5	0	0	0	0	0	0	0
luser444	0	56	60	3	15	0:16	6	1	0	0	0	0	27	0	3	1	0	0	0	0	0	0	0	0	0	0
lutiponti	0	0	0	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LyamCoe	0	0	0	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M T iOri	0	17	15	6	13	0:12	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
M0HNJ0RR0W	0	16	6	0	10	0:04	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0
maderik02	1	8	15	4	0	0:28	0	0	0	0	0	0	0	5	2	1	0	0	0	0	0	0	0	1	2	0
Madjammer2	0	12	9	1	0	0:17	0	0	0	0	0	0	5	0	3	3	0	0	0	0	0	0	0	0	0	2
MadMarkMagee	0	0	0	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maetto	0	7	18	5	1	0:29	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
magicpray2	0	13	16	1	5	0:08	1	0	0	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0
Maglanist	1	1	3	0	0	0:12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
magnus 76610	0	313	260	37	209	1:54	31	4	0	0	0	0	59	0	1	1	0	4	11	1	0	0	0	0	0	0
MajorPoncy	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MalamutX	0	0	1	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
manavai	0	4	14	1	1	0:13	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
manksj	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MANTA FAWK	0	1	5	0	0	0:02	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
manunitedvij	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarbleNizzles	0	35	41	0	15	0:26	2	0	0	0	0	0	35	0	0	0	0	0	1	0	0	0	0	0	0	0
marc620	0	0	0	0	0	0:11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
marcoteo	0	1	17	1	1	0:03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marekthegamer	0	17	30	2	5	0:21	0	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0
marerarer	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Markvain	0	23	52	13	3	0:52	0	0	0	0	0	0	3	7	4	0	3	0	0	0	0	0	0	0	0	5
MarshallLaw82	3	113	114	39	20	2:02	10	0	0	0	0	0	0	6	25	10	6	4	4	0	0	0	0	1	2	3
Martyr vsNadE	0	175	101	11	116	0:50	28	6	0	0	0	0	40	0	11	6	0	0	10	0	0	0	0	0	0	0
masskiller111	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
masta julio1	0	0	0	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Master Adri1995	0	38	41	7	6	0:40	6	0	0	0	0	0	6	8	6	5	2	0	0	0	0	0	0	0	3	1
master jako1	0	2	4	1	0	0:12	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
master45 cheif	0	0	6	0	0	0:06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Masterchompa	0	8	17	0	1	0:10	0	0	0	0	0	0	4	0	2	2	0	0	0	0	0	0	0	0	1	0
Masters riser	0	9	12	4	2	0:17	1	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	3
mater kll	0	12	29	7	3	0:21	0	0	0	0	0	0	5	0	3	2	0	0	0	0	0	0	0	0	0	0
Math 273	0	23	17	6	13	0:04	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Matthew4414	0	0	2	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Mattymile	0	209	31	28	16	1:52	17	1	0	0	0	0	0	53	9	0	5	0	7	6	4	4	4	5	4	4
max is cool1	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MaxDefcon 5	0	7	2	3	4	0:08	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0
MaximumCameron	0	39	21	6	17	0:26	2	0	0	0	0	0	10	1	1	1	1	0	3	0	0	0	0	0	0	0
MaxPain2007	0	38	100	31	4	0:42	1	0	0	0	0	0	8	2	3	2	0	0	1	0	0	0	0	0	0	0
Mc Duty	0	70	67	15	20	0:46	0	0	0	0	0	0	63	0	0	0	0	0	2	0	0	0	0	0	0	0
MC Hemmer	0	1	0	0	1	0:03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
McB07	1	111	74	29	12	2:07	15	2	0	0	0	0	0	10	18	1	4	0	7	1	1	1	1	3	2	3
McCloud147	0	0	4	1	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
McCloud1989	0	3	5	1	0	0:06	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
MechicoItaliano	3	11	24	6	0	0:38	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0
MeMpHiSxMaYhEm	0	26	17	1	18	0:24	3	0	0	0	0	0	5	1	1	0	1	0	0	0	0	0	0	0	0	0
MFS Reaper	0	623	461	40	329	2:51	80	12	3	0	0	0	168	0	48	34	0	0	26	2	0	0	0	0	0	0
MilitaryHarpy	0	17	12	1	9	0:13	1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0
millitar	0	0	1	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
minov1998	2	3	6	0	0	0:34	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	4
Misery1988	0	41	68	15	28	0:19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mister double Z	0	19	61	16	7	0:43	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0
misterLTAV	0	4	4	1	1	0:03	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Mithilan	0	3	15	5	0	0:23	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
mjkiller85	0	142	185	8	75	1:34	3	1	0	0	0	0	130	0	9	1	0	0	4	0	0	0	0	0	0	0
MkyAus	0	73	119	11	49	0:51	5	0	0	0	0	0	12	0	3	5	1	0	2	0	0	0	0	0	0	0
Moah JD	1	74	181	27	28	2:50	1	0	0	0	0	0	34	7	8	6	2	0	1	0	0	0	0	0	0	1
Mocker88	0	6	17	5	2	0:04	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
MocMochi	0	11	12	0	8	0:07	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Molmpf	0	1	1	1	1	0:03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
monkees01	0	3	2	1	1	0:03	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Moomoomilkyay	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MoOsTaSh	0	0	0	0	0	0:03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mordock831	0	6	76	6	0	1:30	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
MORT1S	0	341	127	30	126	1:05	43	8	2	0	0	0	38	0	77	42	1	0	24	3	1	1	1	0	0	0
moyman322	0	8	2	0	3	0:05	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0
Mr Beast 11	0	38	54	3	2	0:18	0	0	0	0	0	0	32	0	4	0	0	0	0	0	0	0	0	0	0	0
Mr Dimonds	0	1	1	0	0	0:09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mr Pat1810	0	18	38	0	2	0:13	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrdude04	0	1	5	0	0	0:01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MTG2330	0	1	9	0	0	0:07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muroku12	2	15	56	7	0	1:24	0	0	0	0	0	0	0	4	9	2	1	0	0	0	0	0	0	0	0	2
mynameisbarneyj	0	9	13	3	0	0:06	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0
MysteryMan3	0	24	53	8	9	1:08	0	0	0	0	0	0	12	1	2	0	1	0	0	0	0	0	0	1	0	0
mysterymeat3	0	84	50	15	28	0:24	7	1	0	0	0	0	14	0	12	4	0	0	3	1	0	0	0	0	0	0
n00bie 14	0	3	9	0	2	0:15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
N0sEBl3eD	0	2	0	0	2	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nanouille29	0	32	37	7	16	0:11	1	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0
NarutoSageMode1	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NasLegenddddddd	0	52	22	7	33	0:07	10	2	2	1	0	0	7	0	3	4	0	0	4	0	0	0	0	0	0	0
NateisGr8ter	1	212	173	24	93	1:46	30	7	2	0	0	0	21	24	19	9	5	0	4	2	1	1	1	1	1	1
nathan dejavu	0	0	0	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nathan228	0	4	34	1	0	0:26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nattman117	0	1	0	0	1	0:06	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Nazgul139	0	31	34	3	3	0:27	2	1	0	0	0	0	28	1	1	1	0	0	1	0	0	0	0	0	0	0
nazgul142	0	5	8	5	3	0:06	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1
Necrosh4de	3	159	50	9	69	1:20	11	2	0	0	0	0	60	6	16	10	3	1	12	3	2	2	2	2	2	4
NeG SkullMonkey	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
neo38090	0	41	34	12	17	0:53	2	0	0	0	0	0	21	0	3	0	1	1	1	0	0	0	0	0	0	0
nerhe2001	0	11	5	0	0	0:10	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
NewestNoobie	2	43	13	10	0	0:36	1	0	0	0	0	0	0	26	2	1	1	0	2	1	1	1	0	2	1	0
NewJoshua	1	3	16	3	1	0:28	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
nfg guy	0	52	76	44	3	1:39	3	1	0	0	0	0	2	11	8	2	0	0	3	0	0	0	0	0	1	1
ngoh95	0	180	105	19	128	0:33	38	8	3	0	0	0	26	0	4	0	0	0	9	0	0	0	0	0	0	0
Nick0matic	2	237	62	31	128	2:13	14	1	0	0	0	0	174	0	1	1	0	0	15	4	2	2	2	1	2	2
nick9844	0	0	1	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nicocaptor38	0	7	19	0	1	0:08	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0
NicoKiller34	0	12	28	6	7	0:30	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	1
nielsen0189	0	24	50	5	18	0:18	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
Nightmare1551	0	19	31	7	4	0:13	2	0	0	0	0	0	14	0	5	0	0	0	0	0	0	0	0	0	0	0
nima2007	0	3	11	2	0	0:12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
nine times nine	1	20	8	3	0	0:20	0	0	0	0	0	0	0	9	4	1	0	0	1	0	0	0	0	1	0	0
ninjaguy555	0	2	13	5	0	0:02	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nitefuel	0	2	19	3	0	0:08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
nivek2421	0	27	24	7	10	0:23	0	0	0	0	0	0	21	0	2	0	0	0	1	0	0	0	0	0	0	0
njsfdhjbfsw678q	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nonaK323	0	12	11	1	4	0:04	1	0	0	0	0	0	7	0	1	1	0	0	0	0	0	0	0	0	0	0
Noobcaeks	0	5	7	1	0	0:01	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
noomph	1	10	4	4	0	0:13	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	1	0	1
nopl3x	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Noxious185	0	50	29	11	3	0:15	5	0	0	0	0	0	0	1	16	2	0	4	4	0	0	0	0	0	0	0
Ntho Sraom 9891	0	25	5	0	19	0:20	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
nuggyshanks	1	13	14	2	0	0:24	0	0	0	0	0	0	2	1	6	1	1	0	1	0	0	0	0	2	0	0
Nukeman70	0	48	81	12	3	0:22	6	0	0	0	0	0	2	0	10	4	0	2	1	0	0	0	0	0	0	0
NUKINYA JNR	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NumerousLemon	2	2	8	1	0	0:13	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	1
Nuno13	0	16	23	7	2	0:30	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0
NURSEMIKES	0	8	36	3	0	0:18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nycopols	0	67	78	6	21	0:19	9	0	0	0	0	0	20	0	5	1	0	0	2	0	0	0	0	0	0	0
o BaCkFiRe o	0	0	1	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O10100programer	0	0	0	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OCA Dragon	0	31	24	8	7	0:46	2	0	0	0	0	0	1	0	7	6	0	1	1	0	0	0	0	0	0	0
OceanicGhf	0	1	0	0	0	0:01	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
Odo	0	10	12	2	7	0:11	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Oh hai Lefty	0	36	18	0	19	0:10	5	0	0	0	0	0	36	0	0	0	0	0	2	0	0	0	0	0	0	0
oink284	0	45	37	9	34	0:18	4	1	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0
OldKid23	0	5	18	2	3	0:13	1	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0
oneMatrix68	0	2	1	0	1	0:06	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
oogalie boogali	0	4	5	1	0	0:07	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Oracolo1	0	52	106	21	41	0:36	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
orangehawk97	1	6	6	4	1	0:19	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	2	0	0
Oranos2633	0	92	78	17	7	0:43	8	0	0	0	0	0	7	1	34	8	0	2	2	0	0	0	0	0	0	0
Organ l7onor	2	35	22	8	2	0:46	2	0	0	0	0	0	4	1	3	7	1	0	2	0	0	0	0	0	2	1
otterneus	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OverlordLegacy	0	1	3	0	1	0:02	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OverRex	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OVT cac2690	0	0	0	0	0	0:07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Owie Boo Boo	0	14	13	3	1	0:11	1	0	0	0	0	0	3	0	8	2	0	0	0	0	0	0	0	0	0	0
OYEMICKY	0	0	2	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
panzer01234	0	0	10	1	0	0:06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PaTh 2 tHe DaWn	0	57	22	6	12	0:25	8	1	0	0	0	0	26	0	17	9	0	0	6	0	0	0	0	0	0	0
patrickracer360	4	19	56	18	0	1:31	1	0	0	0	0	0	1	4	2	0	0	0	0	0	0	0	0	0	4	3
Patrolkiwi7	0	51	37	11	11	1:11	2	0	0	0	0	0	2	15	6	1	0	0	2	0	0	0	0	0	0	2
pclipse	2	15	14	9	6	0:30	1	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	1	3	1
PeakAngelo	0	26	16	4	12	0:13	0	0	0	0	0	0	26	0	0	0	0	0	1	1	0	0	0	0	0	0
PeanutEmperor	1	31	42	5	0	1:02	3	0	0	0	0	0	0	4	3	2	1	0	2	0	0	0	0	0	0	0
penabomb	0	27	31	6	3	0:33	0	0	0	0	0	0	3	3	13	3	5	0	0	0	0	0	0	2	1	0
perky swenson	0	2	5	0	1	0:07	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PesUsis	0	2	8	3	0	0:12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Petera100	0	1	19	5	0	0:10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PhantomPuck777	0	26	20	6	6	0:43	0	0	0	0	0	0	11	2	2	0	2	0	3	0	0	0	0	0	0	0
PheniX162	0	21	5	6	3	0:14	2	1	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0
Phoenix7307	0	0	3	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pigboyz123	0	0	0	0	0	0:03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pilouleloup	0	11	79	4	3	1:11	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
pippi007	0	10	17	3	1	0:21	0	0	0	0	0	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0
Pito12345	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PJ10304	0	20	15	5	8	0:12	2	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
Pjilip	0	43	54	7	7	0:42	1	0	0	0	0	0	13	5	11	3	5	0	1	0	0	0	0	0	0	0
Player1rudiecan	0	254	154	20	129	1:15	29	5	0	0	0	0	144	0	26	8	0	0	17	1	0	0	0	0	0	0
Pliskin H	0	13	68	10	3	0:41	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	2	1
plosh12q	0	0	0	0	0	0:05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pLovin	0	2	4	0	0	0:07	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Plyer1EQUALIZER	0	0	1	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pogopingu	0	22	48	6	10	0:18	0	0	0	0	0	0	20	0	1	1	0	0	0	0	0	0	0	0	0	0
poot put	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Popill	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PopMGIII	0	67	22	11	4	0:44	4	1	0	0	0	0	3	19	4	1	0	1	5	1	0	0	0	2	3	3
PortTammy	0	0	0	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pow2h	0	31	9	0	25	0:07	3	0	0	0	0	0	31	0	0	0	0	0	1	1	0	0	0	0	0	0
powermaster325	1	15	25	6	0	0:43	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0
pretzelman8	0	0	27	2	0	0:11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
proarbiterr	0	147	23	13	76	0:52	15	3	0	0	0	0	123	1	0	0	0	0	10	6	5	4	3	0	0	1
proazzme	0	4	16	1	0	0:18	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1
Promise Cuity	0	43	28	6	9	0:39	3	0	0	0	0	0	21	12	7	1	0	0	1	0	0	0	0	0	0	0
ProphetOfDoom0	0	0	0	0	0	0:08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proxyphr34k	0	6	30	1	0	0:14	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
punksallout	1	9	7	4	4	0:11	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0
PutDown2PickUp6	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pwnzors97	0	468	597	57	152	2:56	51	2	2	0	0	0	150	0	72	36	0	1	8	0	0	0	0	0	0	0
qortmdals312	0	115	64	13	44	0:49	2	0	0	0	0	0	89	0	11	15	0	0	5	1	0	0	0	0	0	0
Qsk Grisha VR	0	24	27	5	4	0:20	0	0	0	0	0	0	9	0	2	2	2	1	1	1	0	0	0	0	0	0
Qu1t3k1tty	0	0	1	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Quaker51608	2	32	25	29	4	0:39	5	1	0	0	0	0	0	4	2	2	1	0	2	1	0	0	0	0	1	3
quentinpp7811	0	10	7	0	2	0:11	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0
Quest 36	0	2	8	1	1	0:03	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
quiksilver001	1	0	9	0	0	0:16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
qwentine	1	215	87	47	15	2:20	16	0	0	0	0	0	22	12	44	26	0	0	11	2	2	2	2	2	1	1
R A N S E S 2 2	0	14	36	17	2	1:16	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0
Raflesss	0	13	22	4	3	0:19	1	0	0	0	0	0	1	1	2	3	0	0	0	0	0	0	0	0	0	0
Raggoll	0	3	8	1	1	0:02	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
raininglemons	0	6	23	2	2	0:23	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0
randomgeek1213	0	4	0	0	0	0:03	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ranger22222	0	0	2	0	0	0:04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ranger361xt	0	8	17	2	2	0:17	0	0	0	0	0	0	3	2	2	0	1	0	0	0	0	0	0	0	1	0
rattly12345	0	16	42	3	6	0:24	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0
rayman8001	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Raz0r0x2	0	44	26	8	2	0:56	4	1	0	0	0	0	0	10	9	2	1	1	3	1	0	0	0	0	0	3
red1blue	0	16	38	0	3	0:15	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
Reidarm92	0	32	29	3	13	0:27	1	0	0	0	0	0	27	0	2	2	0	0	0	0	0	0	0	0	0	0
Relentless 24	0	148	83	7	63	1:02	4	0	0	0	0	0	125	0	11	5	0	0	5	2	0	0	0	0	0	0
rem37510	0	0	20	0	0	0:13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Renguinator	0	0	0	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RENOxDECEPTION	0	0	1	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Republic Hunter	0	45	45	10	8	0:26	2	0	0	0	0	0	22	0	12	8	0	0	2	0	0	0	0	0	0	0
RexAdde	0	0	0	0	0	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHS50	0	48	43	22	23	0:20	4	0	0	0	0	0	1	0	3	1	0	0	1	0	0	0	0	0	0	0
rialos2	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rileyzimmerman	4	10	9	1	0	0:18	0	0	0	0	0	0	0	0	8	1	0	0	1	0	0	0	0	6	2	0
Ringmaster27	0	17	11	5	4	0:17	1	0	0	0	0	0	6	8	0	0	1	0	1	0	0	0	0	0	0	0
RIPO MEN	2	204	186	70	34	5:01	11	3	0	0	0	0	61	16	6	2	1	0	10	3	1	1	1	0	1	2
riuji40	0	3	24	7	1	0:43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Riversideshield	0	31	29	15	3	0:23	3	0	0	0	0	0	1	12	1	1	0	0	1	1	0	0	0	0	1	0
rizathivaxx	0	76	54	3	29	0:11	9	4	1	0	0	0	22	0	2	0	0	0	3	0	0	0	0	0	0	0
robertson123	0	28	66	3	6	0:26	0	0	0	0	0	0	17	0	4	6	0	0	1	0	0	0	0	0	0	0
